ts,service,endpoint,method,version,status_code,latency_ms,level,error_message,trace_id
2026-09-07T08:02:36,orders-api,/login,POST,v1,200,215,INFO,,a39d68d919fe7ed97b2d4164aa58d783
2026-09-07T08:02:36,orders-api,/profile,POST,v1,200,166,INFO,,9e5855f14f650621bd99cca99bb09a22
2026-09-07T08:02:36,orders-api,/login,POST,v1,200,228,INFO,,ab6aeb2e8b844153abbe026438acd985
2026-09-07T08:02:37,orders-api,/checkout,POST,v1,200,266,INFO,,78b35283cbf59084e0ec8ba663910e65
2026-09-07T08:02:37,orders-api,/catalog,GET,v1,200,165,INFO,,0be74896b81232e87e6f751fac218c98
2026-09-07T08:02:37,orders-api,/checkout,POST,v1,200,267,INFO,,743c4cdeade5473308d5a6059636a0ab
2026-09-07T08:02:38,orders-api,/catalog,GET,v1,200,138,INFO,,51b68cf30132d8c7145b9179546020af
2026-09-07T08:02:38,orders-api,/checkout,POST,v1,200,295,INFO,,93317c2506c9d3de8c453fb0ece5528a
2026-09-07T08:02:38,orders-api,/catalog,GET,v1,200,130,INFO,,84cf7a6544458334a0bc605b59039103
2026-09-07T08:02:39,orders-api,/checkout,POST,v1,200,245,INFO,,96056655a323881d8d41ed2b15a3d57b
2026-09-07T08:02:39,orders-api,/profile,POST,v1,200,200,INFO,,f08c1c853f00d0b3cbfd22d668c9583e
2026-09-07T08:02:39,orders-api,/catalog,GET,v1,200,156,INFO,,6f49a0d2f425fc8e4da9339dbc11f1dc
2026-09-07T08:02:40,orders-api,/catalog,GET,v1,200,120,INFO,,ffe62579879fb3f02135c1b51015b36e
2026-09-07T08:02:40,orders-api,/checkout,POST,v1,200,313,INFO,,5a8161f3b8a5c557db3d35f46df9f76a
2026-09-07T08:02:40,orders-api,/checkout,POST,v1,200,181,INFO,,68de6b1f1dbbef2b6b2b32ab4f29878f
2026-09-07T08:02:41,orders-api,/catalog,GET,v1,200,156,INFO,,19f20894b1260fd9bb220a8d2f41b5d9
2026-09-07T08:02:41,orders-api,/login,POST,v1,200,231,INFO,,a9b4cb278de989692df9ed874cead6e0
2026-09-07T08:02:41,orders-api,/catalog,GET,v1,200,98,INFO,,ad81509f2200d573f760f1d49e1f4dfd
2026-09-07T08:02:42,orders-api,/checkout,POST,v1,200,174,INFO,,ac35f724ab52a9a36094b30a1235af9b
2026-09-07T08:02:42,orders-api,/catalog,GET,v1,200,152,INFO,,6d48f6649f5eb96382a6fa8fc5d34032
2026-09-07T08:02:42,orders-api,/catalog,GET,v1,200,87,INFO,,4872982cde1b9323876ff0765914465f
2026-09-07T08:02:43,orders-api,/checkout,POST,v1,200,292,INFO,,15a33c8eafa4178be3cf37d483a990ec
2026-09-07T08:02:43,orders-api,/catalog,GET,v1,200,154,INFO,,7eafb74c1f420b6e6f3118de877fbdc4
2026-09-07T08:02:43,orders-api,/checkout,POST,v1,200,279,INFO,,8970cb478bf0abf8adaa53eaa31e19e3
2026-09-07T08:02:44,orders-api,/catalog,GET,v1,200,111,INFO,,f108dbe589d804a2e7fa52f9f281c229
2026-09-07T08:02:44,orders-api,/profile,POST,v1,200,170,INFO,,e7e0f96b119c347f4856d8cec2061578
2026-09-07T08:02:44,orders-api,/checkout,POST,v1,200,243,INFO,,43566bc6be30d31a479b949f813318d7
2026-09-07T08:02:45,orders-api,/profile,POST,v1,200,113,INFO,,4b2141e5b426f55218e9855c20e6811a
2026-09-07T08:02:45,orders-api,/checkout,POST,v1,200,224,INFO,,0dd6c45fec3d3530f5be252223387d4b
2026-09-07T08:02:45,orders-api,/login,POST,v1,200,245,INFO,,85fca5fadfb495a795a6ca7d8f81f001
2026-09-07T08:02:46,orders-api,/profile,POST,v1,200,169,INFO,,5d1ca03e758ed6370cc211a9dc6b9271
2026-09-07T08:02:46,orders-api,/catalog,GET,v1,200,107,INFO,,a46139a084684f8a0ef3ef45df987cb4
